mean_vel,std_vel,temp_ste,temp_mag,temp_roms,temp_mean,temp_tc,temp_zcr,temp_itv,temp_var,temp_std,temp_skewness,temp_kurtosis,temp_ce,temp_ce_norm,temp_crest,temp_max2min,temp_mag2rms,temp_rms2,temp_rssl,temp_mnp,temp_adp,temp_ety,temp_md,temp_iqr2,spec_f0,spec_ste,spec_mag,spec_sc,spec_si,spec_sim,spec_sfm,spec_flux,spec_sro,spec_var,spec_std,spec_skw,spec_kts,spec_max2min,spec_mag2rms,spec_mnp,spec_adp,spec_ety,spec_cov1,spec_cov2,spec_cov3,spec_peaks1,spec_peaks2,spec_peaks3,spec_peaks4,spec_peaks5,spec_peaks6,spec_peaks7,spec_peaks8,spec_peaks9,spec_peaks10,spec_peaks11,spec_peaks12,spec_power1,spec_power2,spec_power3,spec_power4,spec_power5,spec_iqr2,label
0.3312400354,0.1773558030,0.1278042717,0.3610450479,0.3232202860,0.5686258936,0.5874212317,0.5559105431,0.1648395430,0.1278042717,0.3232202860,0.1379226669,0.0200046670,0.3444687386,0.3444687386,0.2340808500,0.1648395430,0.1696083957,0.3232202860,0.3232202860,0.5333333333,0.2925762421,0.6831787433,0.7632718766,0.3739320893,0.7637795276,0.1279988091,0.3193436947,0.6166843781,0.5355658673,0.4875244400,0.8088246627,0.3285989856,0.6702127660,0.0701546383,0.2333001780,0.0580822554,0.0116506646,0.1702704001,0.0742141450,0.6153846154,0.2440944882,0.8614730209,0.1278042717,0.1500000000,0.3243438710,0.0724637681,0.2148760331,0.2779156328,0.4665178571,0.4787234043,0.7139874739,0.0302093649,0.0072494270,0.0192764295,0.0186698356,0.0337819784,0.0497697828,0.0070857100,0.0104669709,0.0311326566,0.1300602608,0.1336740086,0.3139264635,ruim
0.3861813544,0.0360686117,0.1481373652,0.4100834180,0.3518687060,0.4384829230,0.5343507786,0.5239616613,0.1300648442,0.1481373652,0.3518687060,0.1238006495,0.0091216539,0.3765507464,0.3765507464,0.1122191753,0.1300648442,0.0841094722,0.3518687060,0.3518687060,0.5250000000,0.3044801573,0.8439948951,0.7124191474,0.4557440954,0.8307086614,0.1487319780,0.3373369073,0.5904223189,0.5432692718,0.4911088007,0.7658422909,0.3970910476,0.6489361702,0.0938991321,0.2762626289,0.1099598829,0.0265970382,0.2351387741,0.1376163017,0.5576923077,0.2845338777,0.7896197718,0.1481373652,0.0750000000,0.3282991826,0.1739130435,0.2314049587,0.1662531017,0.1607142857,0.2127659574,0.3194154489,0.0195852847,0.0181541172,0.0126725275,0.0664632165,0.0621343771,0.0759934587,0.0227126052,0.0215805546,0.0582114180,0.1261268893,0.0978690103,0.3312064057,ruim
0.3421775473,0.0405569058,0.1658853439,0.4419184616,0.3753354927,0.7314535346,0.5253594738,0.4888178914,0.1658130436,0.1658853439,0.3753354927,0.0856884530,0.0101414409,0.3591353468,0.3591353468,0.1761701090,0.1658130436,0.1317452166,0.3753354927,0.3753354927,0.4250000000,0.3928571429,0.7610791823,0.8237861865,0.4727890378,0.7716535433,0.1666246563,0.3632052656,0.5090352034,0.5797647815,0.4871647984,0.8207015669,0.4439143972,0.6170212766,0.1011724806,0.2883271799,0.1247193297,0.0342439607,0.2554367935,0.1432416542,0.6153846154,0.2343457068,0.7609534732,0.1658853439,0.2000000000,0.3489513186,0.4637681159,0.2851239669,0.2084367246,0.3571428571,0.5446808511,0.6450939457,0.0283512223,0.0908563079,0.0181348798,0.0631049296,0.0454045853,0.1329804384,0.0139182990,0.0323762408,0.1124179387,0.2233709139,0.1595361037,0.2834357517,ruim
0.3788016763,0.0575494733,0.1703740707,0.4287073938,0.3810726842,0.4339555203,0.4993114029,0.4664536741,0.2104742984,0.1703740707,0.3810726842,0.1485975001,0.0177715297,0.3637994765,0.3637994765,0.2745634381,0.2104742984,0.1778742230,0.3810726842,0.3810726842,0.4750000000,0.3432630706,0.6363859504,0.7424900034,0.4415120033,0.2913385827,0.1710317619,0.3751802099,0.5239808754,0.5822664863,0.4750425529,0.7791909501,0.4337351012,0.6702127660,0.0956788778,0.2792558328,0.0602532697,0.0105981520,0.1794710490,0.0467006219,0.7500000000,0.1451068616,0.9062523699,0.1703740707,0.4000000000,0.3287898514,0.1739130435,0.1652892562,0.1637717122,0.2142857143,0.2042553191,0.7327766180,0.0649373619,0.0317543871,0.0565668617,0.0821079393,0.0612108034,0.0480880888,0.0725783389,0.0390801707,0.0412419341,0.2303101259,0.1487477499,0.3497528627,ruim
0.2793689104,0.2626917713,0.0552759945,0.1840236634,0.1961121590,0.5161239079,0.7577356638,0.2875399361,0.1131742300,0.0552759945,0.1961121590,0.2161189827,0.0439415078,0.1204026131,0.1204026131,0.2761630449,0.1131742300,0.1973180433,0.1961121590,0.1961121590,0.4416666667,0.3741815918,0.5925667117,0.6907800313,0.1410881483,0.0472440945,0.0554669809,0.1624861577,0.2846006589,0.3226748909,0.5514774808,0.6227029265,0.1589237983,0.5851063830,0.0522958735,0.1960576807,0.2854405448,0.1092598436,0.1936389888,0.2677615359,0.4615384615,0.3733941152,0.5969453045,0.0552759945,0.2250000000,0.2847427252,0.0144927536,0.0661157025,0.0843672457,0.1250000000,0.1638297872,0.1920668058,0.0189631049,0.0192037163,0.0467712803,0.1760988026,0.0529715812,0.0375532459,0.0987157077,0.0469424003,0.0182376201,0.0169653217,0.0509426573,0.1603114986,regular
0.2355348941,0.2113610329,0.0266768513,0.1400123439,0.1231278857,0.6386814932,0.4915528339,0.4952076677,0.0754383320,0.0266768513,0.1231278857,0.1124462630,0.0160432848,0.1250914100,0.1250914100,0.2813858299,0.0754383320,0.1649227755,0.1231278857,0.1231278857,0.4666666667,0.3482923630,0.6359329208,0.8098659001,0.1366371512,0.4133858268,0.0267960445,0.1214176428,0.5330135671,0.2784835375,0.7076605291,0.8609568273,0.1415367183,0.5957446809,0.0153195440,0.0900761913,0.1024250822,0.0229354550,0.0716428194,0.1055074689,0.5961538462,0.2638269614,0.8169478195,0.0266768513,0.1750000000,0.2932915949,0.0072463768,0.0123966942,0.0595533499,0.0848214286,0.0914893617,0.1649269311,0.0041537517,0.0038682961,0.0024188976,0.0240837581,0.0185175451,0.0156502431,0.0063536457,0.0058950903,0.0064857101,0.0160252419,0.0278266378,0.1131863273,bom
0.2493213651,0.1263028047,0.0535834987,0.1909180911,0.1923818984,0.4995234313,0.4173641185,0.3993610224,0.1170090386,0.0535834987,0.1923818984,0.1605639462,0.0317701183,0.1159843808,0.1159843808,0.2998648961,0.1170090386,0.2357231300,0.1923818984,0.1923818984,0.5250000000,0.2995660855,0.5918782818,0.8058010494,0.1584465300,0.0354330709,0.0538257286,0.1529245640,0.2849466757,0.3064764954,0.5635009330,0.5389253760,0.1627838551,0.6063829787,0.0547777607,0.2015658599,0.2979628850,0.1143981056,0.2243308879,0.3396348757,0.5000000000,0.3175853018,0.5228697695,0.0535834987,0.6000000000,0.3022159669,0.2101449275,0.1157024793,0.1215880893,0.2031250000,0.2765957447,0.4070981211,0.0238625367,0.0478105406,0.0640931102,0.1064718264,0.0296325970,0.0129547369,0.0921435974,0.0514735048,0.0163448653,0.0210353477,0.0261315927,0.1277390957,obstaculos
0.3376799680,0.1196996434,0.0570907897,0.2259915359,0.2000524587,0.4143764893,0.6073524266,0.5686900958,0.0943305422,0.0570907897,0.2000524587,0.0993459732,0.0148337732,0.2132617198,0.2132617198,0.1933101010,0.0943305422,0.1162755442,0.2000524587,0.2000524587,0.5333333333,0.2901333272,0.7353505954,0.8441432595,0.2319531301,0.7992125984,0.0573488249,0.1896267728,0.5968298851,0.3652390264,0.6325359491,0.6704564188,0.2491088193,0.6808510638,0.0379268098,0.1613408742,0.0834139833,0.0141241843,0.0993835511,0.0666345764,0.6730769231,0.1876187890,0.8821300353,0.0570907897,0.0500000000,0.2983678685,0.0942028986,0.1033057851,0.0645161290,0.0982142857,0.1106382979,0.3590814196,0.0189555577,0.0053224619,0.0022938390,0.0089649275,0.0135856485,0.0183594125,0.0110723120,0.0030148721,0.0158750167,0.0437471763,0.0676195173,0.2103006547,regular
0.4103009006,0.0396522487,0.0797687941,0.2697369861,0.2450245803,0.6577839555,0.6368229259,0.6038338658,0.1299263192,0.0797687941,0.2450245803,0.1239107466,0.0177308613,0.2594185984,0.2594185984,0.2452554305,0.1299263192,0.1388083645,0.2450245803,0.2450245803,0.5500000000,0.2788348454,0.6773894839,0.7761794029,0.2706053839,0.7401574803,0.0801166604,0.2492321460,0.5907465473,0.4636803190,0.5348222238,0.8912379239,0.2337588305,0.6914893617,0.0382905547,0.1622903645,0.0431751792,0.0075548919,0.1026616202,0.0303749147,0.4038461538,0.4179700140,0.9194378818,0.0797687941,0.3750000000,0.3056920667,0.0144927536,0.0371900826,0.0942928040,0.3839285714,0.3978723404,0.7035490605,0.0236613331,0.0157903801,0.0097823091,0.0184635143,0.0157896695,0.0228059951,0.0253883223,0.0066311417,0.0288963359,0.0604273648,0.0827794052,0.2202400552,regular
0.3837359631,0.0946825530,0.1387474501,0.3856676654,0.3388946981,0.6508339952,0.5484788179,0.5239616613,0.1945873856,0.1387474501,0.3388946981,0.1091277679,0.0160359286,0.3389866684,0.3389866684,0.2910517446,0.1945873856,0.1793868321,0.3388946981,0.3388946981,0.4666666667,0.3559743004,0.6489837130,0.8502052291,0.4103657470,0.8110236220,0.1392051450,0.3234561016,0.5428188802,0.5331272449,0.5202006287,0.8042505989,0.4184645241,0.6489361702,0.0893515380,0.2684859398,0.1353552562,0.0349299296,0.2270090016,0.1384372779,0.6153846154,0.2392200975,0.7660071217,0.1387474501,0.2500000000,0.3296179526,0.1231884058,0.2148760331,0.1439205955,0.1406250000,0.7851063830,0.7912317328,0.0189355467,0.0193370192,0.0371345665,0.1838842465,0.0689555164,0.0576144499,0.0227173579,0.0320139040,0.0366958413,0.1883486176,0.1051142214,0.2814521184,ruim
0.1741664779,0.2755540560,0.0385411125,0.1599232297,0.1564177057,0.4678316124,0.7479880723,0.2492012780,0.0935603933,0.0385411125,0.1564177057,0.1299111967,0.0274540566,0.1316121280,0.1316121280,0.2828946857,0.0935603933,0.1587821116,0.1564177057,0.1564177057,0.3750000000,0.4353212799,0.6155094624,0.8079122795,0.1489853342,0.0000000000,0.0386826700,0.1560642004,0.4193815773,0.3315476356,0.6137640943,0.8123124091,0.1372382340,0.6063829787,0.0208056734,0.1103416005,0.0766075369,0.0167520090,0.0873221978,0.0944732899,0.3846153846,0.4488188976,0.8246844791,0.0385411125,0.1000000000,0.2923328188,0.0144927536,0.0743801653,0.0868486352,0.0825892857,0.1085106383,0.1085594990,0.0260728915,0.0081935459,0.0156101035,0.0168475474,0.0315683162,0.0714360350,0.0171678431,0.0139382825,0.0114783268,0.0441011361,0.0565458080,0.1430424153,regular
0.2851395159,0.1826918580,0.1908484277,0.4673344081,0.4063467234,0.4432486100,0.5308771218,0.4920127796,0.1832872818,0.1908484277,0.4063467234,0.0989915204,0.0109923129,0.3960145496,0.3960145496,0.1851304158,0.1832872818,0.1399269065,0.4063467234,0.4063467234,0.4583333333,0.3636872760,0.7645059790,0.8146730408,0.4949335599,0.7637795276,0.1912836201,0.4031453922,0.4981165517,0.6055846021,0.4467755897,0.7643963279,0.4353087755,0.5957446809,0.1023035497,0.2901646757,0.0483377599,0.0098112828,0.2181634245,0.0768615352,0.5576923077,0.2895888014,0.8671450025,0.1908484277,0.3500000000,0.3392477122,0.0434782609,0.2396694215,0.1861042184,0.1607142857,0.1574468085,0.2463465553,0.0702354215,0.0759188124,0.0247777684,0.1231652430,0.0873017213,0.0758109555,0.0376014411,0.0438168477,0.0835784126,0.1347537326,0.1987654807,0.3886848719,ruim
0.3312633277,0.0282273376,0.1087276573,0.3450983689,0.2942401020,0.5108022240,0.4906346428,0.3769968051,0.1121260175,0.1087276573,0.2942401020,0.0989665562,0.0077647204,0.2585596441,0.2585596441,0.1221022116,0.1121260175,0.0658295201,0.2942401020,0.2942401020,0.4500000000,0.3663105658,0.8384924691,0.7850577217,0.3717930066,0.0433070866,0.1092005616,0.2828279505,0.4381651613,0.4833562178,0.5323303041,0.7043352267,0.3344199553,0.6063829787,0.0683354637,0.2297348673,0.1018217190,0.0259288905,0.2057945917,0.1512408840,0.6538461538,0.2107672587,0.7590253553,0.1087276573,0.2500000000,0.3050742652,0.3043478261,0.2272727273,0.1588089330,0.1718750000,0.3404255319,0.7766179541,0.0288541793,0.0444186525,0.0544206277,0.1318941586,0.0444449551,0.0611703822,0.0356481653,0.0460843300,0.0451542097,0.1637923165,0.0757506206,0.2516385521,ruim
0.1621098296,0.3187272730,0.0446053798,0.1585974921,0.1715902767,0.5246227164,0.4867863328,0.1309904153,0.0991275584,0.0446053798,0.1715902767,0.1920330659,0.0337044634,0.0797747642,0.0797747642,0.2714694649,0.0991275584,0.1650589809,0.1715902767,0.1715902767,0.4083333333,0.4093291405,0.5553328421,0.6642736955,0.0951618151,0.0354330709,0.0447974260,0.1362197662,0.2124028465,0.2836553030,0.6764424749,0.6104904540,0.2289018788,0.5744680851,0.0454382445,0.1801484690,0.4207290473,0.2315407456,0.2615227247,0.4755937366,0.5576923077,0.2895888014,0.4071774209,0.0446053798,0.8500000000,0.2926721843,0.3478260870,0.2561983471,0.1513647643,0.1383928571,0.1468085106,0.2108559499,0.0497155417,0.1198142358,0.0108197196,0.1421733819,0.1487720927,0.0642984352,0.0660508766,0.0488679126,0.0231758451,0.0283333323,0.0251218121,0.1012488610,obstaculos
0.2161692018,0.2458596081,0.0705247128,0.2467035135,0.2275442437,0.4806989674,0.6055990258,0.3610223642,0.1358121016,0.0705247128,0.2275442437,0.1472198354,0.0265171098,0.2118963628,0.2118963628,0.2975907974,0.1358121016,0.2621786349,0.2275442437,0.2275442437,0.4416666667,0.3663582690,0.6094442630,0.7590239393,0.2248800212,0.2677165354,0.0707301561,0.2306913078,0.4834067163,0.4351349486,0.5502986162,0.8164560046,0.2160397720,0.6063829787,0.0344075196,0.1519218918,0.0273137671,0.0040344698,0.0875912760,0.0176738528,0.6153846154,0.2392200975,0.9602206983,0.0705247128,0.0250000000,0.2895818453,0.0072463768,0.0371900826,0.0918114144,0.1138392857,0.1744680851,0.1920668058,0.0274825690,0.0117732490,0.0213216432,0.0619914662,0.0180455660,0.0253122092,0.0266928899,0.0163608763,0.0197421495,0.0717109070,0.0821755984,0.2323255012,regular
0.3018928750,0.0157152533,0.0646089961,0.2481533918,0.2157763323,0.6305003971,0.5016680779,0.4792332268,0.1060755001,0.0646089961,0.2157763323,0.0919465813,0.0122534603,0.2171155600,0.2171155600,0.2107854063,0.1060755001,0.1230421752,0.2157763323,0.2157763323,0.4833333333,0.3332333269,0.7236936686,0.8158307467,0.2751160232,0.2716535433,0.0648359886,0.2012499538,0.5458950234,0.3819324761,0.6203320433,0.6969082268,0.2720759660,0.6808510638,0.0452572505,0.1797135342,0.1706758213,0.0699281839,0.2071199067,0.2591823681,0.6538461538,0.2012451932,0.6364934658,0.0646089961,0.1500000000,0.3021551058,0.2028985507,0.1404958678,0.1116625310,0.1183035714,0.1319148936,0.4133611691,0.0127657825,0.0062861979,0.0063881161,0.0664028357,0.0270886885,0.0369707838,0.0157487677,0.0120241251,0.0218763391,0.1028785066,0.0558610794,0.2103026782,regular
0.2729429104,0.1139485490,0.0315393567,0.1465798552,0.1374525105,0.4038125496,0.3261881727,0.5718849840,0.0672753823,0.0315393567,0.1374525105,0.0974640770,0.0178913773,0.1456506063,0.1456506063,0.1988580862,0.0672753823,0.1329738072,0.1374525105,0.1374525105,0.6500000000,0.2025262383,0.7268735417,0.8664915286,0.1430017492,0.0433070866,0.0316818681,0.1354895147,0.5878620256,0.2938700232,0.6631018457,0.7255621546,0.1379531826,0.7553191489,0.0180913315,0.1006602291,0.0392623711,0.0041109500,0.0501587295,0.0238758061,0.6923076923,0.1836077309,0.9689301994,0.0315393567,0.3750000000,0.2952952792,0.0942028986,0.2809917355,0.1910669975,0.2544642857,0.2765957447,0.3382045929,0.0106343209,0.0080396256,0.0103524228,0.0089521846,0.0212012520,0.0120992377,0.0033843801,0.0105958708,0.0123534159,0.0297160902,0.0183160073,0.1599042043,bom
0.3133521445,0.1870252417,0.0842641098,0.2759084306,0.2531723727,0.3929706116,0.4014618867,0.3865814696,0.1632362346,0.0842641098,0.2531723727,0.1495313663,0.0323870906,0.2275174859,0.2275174859,0.3413418105,0.1632362346,0.2702174969,0.2531723727,0.2531723727,0.4416666667,0.3715738175,0.5869005105,0.7522935805,0.2674320674,0.2637795276,0.0846428951,0.2511726627,0.4554976927,0.4624059136,0.5659223399,0.8800149111,0.2893511210,0.6489361702,0.0461386941,0.1818239240,0.1010066391,0.0212471508,0.1369020214,0.0822543745,0.6153846154,0.2392200975,0.8174455655,0.0842641098,0.8500000000,0.3087985646,0.0217391304,0.0454545455,0.0769230769,0.1049107143,0.1085106383,0.1210855950,0.0157752189,0.0144036575,0.0150550736,0.0331051095,0.0439438163,0.0441465858,0.0253621864,0.0157939328,0.0475307755,0.1555261584,0.0804099280,0.1990711224,regular
0.3542186453,0.0919013366,0.0589700066,0.2248314062,0.2040706059,0.3882446386,0.4421371697,0.4600638978,0.1044545829,0.0589700066,0.2040706059,0.0920568123,0.0146764076,0.1905645931,0.1905645931,0.2257386527,0.1044545829,0.1288598416,0.2040706059,0.2040706059,0.4333333333,0.3847736626,0.7009758293,0.8240595456,0.2248421181,0.0472440945,0.0591819139,0.2060036258,0.4834782117,0.4118579412,0.5709050229,0.8902939978,0.1913038677,0.6489361702,0.0296967853,0.1385721597,0.0645704919,0.0126451658,0.1076725800,0.0791868828,0.6153846154,0.2392200975,0.8528718752,0.0589700066,0.1250000000,0.2999700003,0.2028985507,0.1404958678,0.1042183623,0.1227678571,0.3255319149,0.6931106472,0.0125478639,0.0120341089,0.0142330995,0.0780567307,0.0559014634,0.0508328462,0.0249062814,0.0165271346,0.0299183618,0.0674646506,0.0628589152,0.1788252231,regular
0.2220183593,0.3426112916,0.0467114958,0.1879670263,0.1766319161,0.3586973789,0.6580444621,0.3865814696,0.1207516471,0.0467114958,0.1766319161,0.1236992251,0.0285070151,0.1630293318,0.1630293318,0.3540280297,0.1207516471,0.2408557672,0.1766319161,0.1766319161,0.4500000000,0.3637186926,0.5696355391,0.7667596305,0.1748490056,0.0314960630,0.0469084002,0.1742212216,0.4995459302,0.3600308913,0.6300734331,0.8172691777,0.1924591759,0.6595744681,0.0265120304,0.1289779133,0.1002218776,0.0304114862,0.1272646806,0.1578170972,0.6538461538,0.2155282915,0.7482933061,0.0467114958,0.6750000000,0.2933589422,0.1159420290,0.0785123967,0.0570719603,0.0558035714,0.0680851064,0.0626304802,0.0093775853,0.0112235485,0.0055584318,0.0968468666,0.0391669908,0.0353168764,0.0183823851,0.0115654025,0.0071782417,0.0732750417,0.0624802538,0.1416175734,regular
0.3794887699,0.0388969394,0.0634816287,0.2373204745,0.2134761997,0.1733121525,0.4207364141,0.4664536741,0.0948908115,0.0634816287,0.2134761997,0.1262060242,0.0140185979,0.2127593263,0.2127593263,0.1727238182,0.0948908115,0.1290237841,0.2134761997,0.2134761997,0.5333333333,0.2974620721,0.7589949886,0.8263757133,0.2265965059,0.3228346457,0.0637551175,0.2105091818,0.5262854739,0.4067341083,0.5872518454,0.8158413982,0.2276844084,0.6382978723,0.0359064589,0.1559867607,0.0765904035,0.0142660614,0.1106448447,0.0746589444,0.6153846154,0.2392200975,0.8648013708,0.0634816287,0.1500000000,0.2983392626,0.0724637681,0.0495867769,0.0446650124,0.0513392857,0.1297872340,0.1127348643,0.0161984186,0.0170217803,0.0120189721,0.0636050803,0.0417791656,0.0503246578,0.0355706072,0.0154991009,0.0220010546,0.0282534450,0.0681842429,0.1653088460,regular
0.2376475433,0.3892715400,0.0132960109,0.0852214689,0.0761218151,0.7608419380,0.3906984921,0.2396166134,0.0516691506,0.0132960109,0.0761218151,0.1309831860,0.0216078366,0.0628368077,0.0628368077,0.2917706133,0.0516691506,0.2458248699,0.0761218151,0.0761218151,0.5416666667,0.2783794163,0.6387603037,0.8251324594,0.0883661390,0.0196850394,0.0133535107,0.0680481228,0.4381528641,0.1667574833,0.7669555279,0.6915199123,0.0774610638,0.6808510638,0.0103423113,0.0686893057,0.1674782796,0.0534401042,0.0683338193,0.2045218999,0.5384615385,0.2850393701,0.7043425247,0.0132960109,0.7500000000,0.2895528548,0.0579710145,0.1280991736,0.0918114144,0.1227678571,0.1872340426,0.2254697286,0.0094463174,0.0158419941,0.0134812560,0.0174330887,0.0187361661,0.0250198305,0.0180872680,0.0077232555,0.0042837067,0.0093603752,0.0068426676,0.0706890160,bom
0.2423743783,0.3486975703,0.0198381786,0.1148989133,0.1008330030,0.4429308975,0.5995841449,0.4185303514,0.0442623932,0.0198381786,0.1008330030,0.1052655062,0.0102600967,0.0966855113,0.0966855113,0.1580817801,0.0442623932,0.0847731208,0.1008330030,0.1008330030,0.3250000000,0.4983221477,0.7809771593,0.8279856543,0.1118564266,0.4606299213,0.0199239062,0.1007241987,0.4798295910,0.2378181855,0.7126278708,0.7767847026,0.0971388496,0.5319148936,0.0108596612,0.0710910316,0.0403152831,0.0040377437,0.0375778190,0.0372908976,0.5192307692,0.3218379348,0.9383829338,0.0198381786,0.6250000000,0.2895113372,0.1014492754,0.0950413223,0.0719602978,0.0915178571,0.1468085106,0.1524008351,0.0041377392,0.0015989968,0.0044113923,0.0119682571,0.0033924004,0.0053044949,0.0070491988,0.0028833757,0.0046820855,0.0116300338,0.0296726824,0.1098520989,bom
0.5180103818,0.2316582617,0.0075117274,0.0558351947,0.0497196715,0.5635424940,0.5548154297,0.4408945687,0.0382756249,0.0075117274,0.0497196715,0.0695860816,0.0189427397,0.0482093507,0.0482093507,0.3011129219,0.0382756249,0.2144758967,0.0497196715,0.0497196715,0.4416666667,0.3741815918,0.6257651809,0.8676796284,0.0636192936,0.3976377953,0.0075440460,0.0470703987,0.4927788639,0.1268713144,0.8288073024,0.7261293062,0.0517227436,0.6382978723,0.0050066831,0.0401906373,0.0927562404,0.0177589423,0.0267167617,0.1036322828,0.5769230769,0.2740541579,0.8256289378,0.0075117274,0.2000000000,0.2864853599,0.3695652174,0.2396694215,0.2357320099,0.2098214286,0.2234042553,0.2192066806,0.0032942602,0.0009375928,0.0009725184,0.0047812560,0.0026198087,0.0050796044,0.0042633152,0.0019329767,0.0018742615,0.0061779423,0.0178003781,0.0557905609,bom
0.5899531509,0.0478120951,0.0426171114,0.1253343107,0.1667277546,0.8146544877,0.6177909499,0.3642172524,0.1842442102,0.0426171114,0.1667277546,0.3498462997,0.1615100749,0.1448786662,0.1448786662,0.6695752476,0.1842442102,0.5190571248,0.1667277546,0.1667277546,0.4416666667,0.3663582690,0.2166632804,0.7569611857,0.0846881425,0.0196850394,0.0428098429,0.1578751528,0.4461276944,0.3302961160,0.5870850115,0.7131092872,0.1358593513,0.6702127660,0.0284156389,0.1347731309,0.0828611640,0.0123314550,0.0742182440,0.0492624866,0.5769230769,0.2740541579,0.9115265717,0.0426171114,0.0250000000,0.2875107134,0.0797101449,0.0743801653,0.0471464020,0.0669642857,0.1978723404,0.1649269311,0.0180456531,0.0273982521,0.0139440398,0.0156816276,0.0460241889,0.0235958741,0.0446642529,0.0118114667,0.0059216142,0.0455182813,0.0717322269,0.1828872169,regular
0.5476079344,0.1158647146,0.0140490915,0.0805550556,0.0791904639,0.5489277204,0.5932458018,0.3929712460,0.0568002718,0.0140490915,0.0791904639,0.1071281254,0.0250051694,0.0736757139,0.0736757139,0.3173763063,0.0568002718,0.2390971096,0.0791904639,0.0791904639,0.3333333333,0.4803875448,0.6023763698,0.8247701138,0.0753655877,0.4409448819,0.0141129189,0.0762963528,0.4857625872,0.1922227777,0.7811194121,0.7448581690,0.0922343858,0.6063829787,0.0088630223,0.0615322322,0.0871499709,0.0156739461,0.0389278431,0.0822372202,0.6730769231,0.2017377138,0.8654224306,0.0140490915,0.2500000000,0.2878058856,0.2173913043,0.2190082645,0.1290322581,0.2232142857,0.2127659574,0.3027139875,0.0066569057,0.0025390151,0.0016426420,0.0181738103,0.0050651041,0.0040401075,0.0058901196,0.0035272780,0.0030871416,0.0200842256,0.0245707888,0.0826938781,bom
0.5603341632,0.0978580150,0.0172780640,0.0947326295,0.0916441811,0.4115965052,0.3704033029,0.4952076677,0.0406649079,0.0172780640,0.0916441811,0.1386472333,0.0189702796,0.0842238362,0.0842238362,0.1595435697,0.0406649079,0.1076560348,0.0916441811,0.0916441811,0.5250000000,0.2946520138,0.7562477345,0.8164589670,0.0869509280,0.3110236220,0.0173526426,0.0952547962,0.4734069429,0.2346958749,0.7063265469,0.8815340384,0.0756597637,0.6808510638,0.0078753436,0.0564815790,0.0396318580,0.0060659877,0.0321741411,0.0337515509,0.4807692308,0.3504448308,0.9096522970,0.0172780640,0.0000000000,0.2855650058,0.0144927536,0.0289256198,0.0719602978,0.0625000000,0.1297872340,0.1440501044,0.0038337064,0.0039633859,0.0039392818,0.0104280116,0.0083006208,0.0209522649,0.0086215195,0.0050715175,0.0051089180,0.0207634255,0.0288317117,0.0922806202,bom
0.4056029944,0.2377383884,0.0390594344,0.1832732138,0.1577559064,0.3917394758,0.5340773676,0.4664536741,0.0569046012,0.0390594344,0.1577559064,0.0967826417,0.0082025061,0.1238479360,0.1238479360,0.1061821955,0.0569046012,0.0772065074,0.1577559064,0.1577559064,0.6000000000,0.2347516395,0.8606997310,0.8505483734,0.1926347912,0.0118110236,0.0392316668,0.1298229403,0.4135236232,0.2690147461,0.6359512022,0.5738444117,0.1578521771,0.6276595745,0.0371849651,0.1593909628,0.2658535031,0.1009848647,0.1686108334,0.2918126844,0.4807692308,0.3344922794,0.5924277719,0.0390594344,0.2750000000,0.2879677981,0.0579710145,0.0578512397,0.0918114144,0.1093750000,0.1468085106,0.1148225470,0.0106585926,0.0570025553,0.0146574246,0.1015741701,0.0103021801,0.0283730790,0.0921096223,0.0184713891,0.0111612016,0.0148866514,0.0229741004,0.1235560473,obstaculos
0.4885314788,0.2231428688,0.0093000823,0.0584761896,0.0585139589,0.2268864178,0.7152981852,0.3929712460,0.0399099735,0.0093000823,0.0585139589,0.1184530694,0.0236876414,0.0463222019,0.0463222019,0.2729500336,0.0399099735,0.1953664331,0.0585139589,0.0585139589,0.3666666667,0.4385800691,0.6353698226,0.8535218997,0.0507165037,0.3543307087,0.0093424705,0.0585274596,0.4082272923,0.1573312050,0.7918159656,0.7693043424,0.0534954067,0.6382978723,0.0051706923,0.0412020842,0.0530528584,0.0081077890,0.0166900357,0.0344386489,0.6153846154,0.2294713161,0.9384219672,0.0093000823,0.3750000000,0.2862314515,0.1594202899,0.1157024793,0.1265508685,0.1674107143,0.2212765957,0.1941544885,0.0050601793,0.0028335428,0.0013508110,0.0086009856,0.0108412792,0.0093187336,0.0060954466,0.0033580176,0.0027079117,0.0147812083,0.0229498811,0.0626636711,bom
0.4110634890,0.3236382622,0.1078237536,0.2415302285,0.2928078249,0.5407069102,0.7247260474,0.4504792332,0.2182702040,0.1078237536,0.2928078249,0.3651322962,0.1232730909,0.1527211905,0.1527211905,0.4332907309,0.2182702040,0.4491535637,0.2928078249,0.2928078249,0.5500000000,0.2788348454,0.4063189680,0.6925006187,0.1696795604,0.0275590551,0.1082664056,0.2301670777,0.2067738870,0.4046107291,0.3945781988,0.5362518463,0.1701848670,0.5425531915,0.1142796231,0.3090412166,0.3402705063,0.1410733345,0.3207653776,0.3267567656,0.4230769231,0.3934879762,0.5277480696,0.1078237536,0.5000000000,0.3518293612,0.1956521739,0.1983471074,0.1339950372,0.2031250000,0.2191489362,0.9373695198,0.0376055502,0.1770576997,0.0897536398,0.0456162784,0.0675185920,0.0886818473,0.1441390516,0.1238211880,0.0263906628,0.0738687246,0.0305433285,0.1949955591,obstaculos
