mean_vel,std_vel,temp_ste,temp_mag,temp_roms,temp_mean,temp_tc,temp_zcr,temp_itv,temp_var,temp_std,temp_skewness,temp_kurtosis,temp_ce,temp_ce_norm,temp_crest,temp_max2min,temp_mag2rms,temp_rms2,temp_rssl,temp_mnp,temp_adp,temp_ety,temp_md,temp_iqr2,spec_f0,spec_ste,spec_mag,spec_sc,spec_si,spec_sim,spec_sfm,spec_flux,spec_sro,spec_var,spec_std,spec_skw,spec_kts,spec_max2min,spec_mag2rms,spec_mnp,spec_adp,spec_ety,spec_cov1,spec_cov2,spec_cov3,spec_peaks1,spec_peaks2,spec_peaks3,spec_peaks4,spec_peaks5,spec_peaks6,spec_peaks7,spec_peaks8,spec_peaks9,spec_peaks10,spec_peaks11,spec_peaks12,spec_power1,spec_power2,spec_power3,spec_power4,spec_power5,spec_iqr2,label
0.7394396254,0.0248228150,0.1433243066,0.3451245286,0.3196058594,0.4946199091,0.5868569301,0.2777777778,0.1783516456,0.1433243066,0.3196058594,0.1321452124,0.0122682504,0.2175935704,0.2175935704,0.1631902506,0.1783516456,0.1073469933,0.3196058594,0.3196058594,0.4137931034,0.4686123418,0.7382620772,0.8960994810,0.3587845622,0.0274509804,0.0747656021,0.2020550953,0.2557985943,0.3623864671,0.6124854220,0.6147994714,0.2200042941,0.4821428571,0.0900331792,0.2399673293,0.3593521112,0.2032082631,0.4745704754,0.4723947724,0.4687500000,0.4206969590,0.4216724659,0.1433243066,0.0000000000,0.3113890866,0.0597014925,0.1602209945,0.1152263374,0.1212121212,0.1174698795,0.7931034483,0.0328536264,0.0292526598,0.6061258283,0.0440757288,0.0765799063,0.0740614906,0.2069226555,0.1645762009,0.2371114698,0.0800178774,0.1267760656,0.1699597351,bom
0.7787223049,0.0369235518,0.1149596466,0.2962080769,0.2774831442,0.5386781145,0.3919209381,0.3847736626,0.1758545621,0.1149596466,0.2774831442,0.2144844163,0.0253549173,0.1980856032,0.1980856032,0.2063050120,0.1758545621,0.2269409803,0.2774831442,0.2774831442,0.5379310345,0.3589970482,0.6601188334,0.7596515616,0.3007485136,0.0313725490,0.0964225483,0.2638272865,0.3187876973,0.4523559923,0.5113726060,0.7425690794,0.2009448771,0.6785714286,0.0870606892,0.2347355614,0.1343497451,0.0349014295,0.2311222209,0.1205455622,0.5937500000,0.3224691595,0.7927045719,0.1149596466,0.7222222222,0.4906482866,0.0746268657,0.1602209945,0.1193415638,0.1750841751,0.4246987952,0.3908045977,0.1080281402,0.0267579008,0.1073500249,0.0612289658,0.0576141493,0.1271127230,0.0838368903,0.1510648985,0.2134849272,0.0515965780,0.1047033121,0.2048791858,bom
0.8195398805,0.0067767719,0.0824789667,0.2368387514,0.2228920056,0.2073704457,0.5979215861,0.3683127572,0.1526011894,0.0824789667,0.2228920056,0.1427317334,0.0157864148,0.1559621793,0.1559621793,0.2270310197,0.1526011894,0.1473094296,0.2228920056,0.2228920056,0.4827586207,0.4067660720,0.6566848945,0.8273003014,0.2430317053,0.0156862745,0.0456158150,0.1463025619,0.3109735306,0.2844736404,0.6692949668,0.6410585611,0.1451118485,0.5892857143,0.0533388595,0.1685421889,0.3178321290,0.1463973714,0.2916607376,0.3663995381,0.4687500000,0.4110141712,0.4896743858,0.0824789667,0.7500000000,0.4333241933,0.1343283582,0.0718232044,0.0617283951,0.1010101010,0.0813253012,0.0747126437,0.0275080739,0.0403631469,0.1238783130,0.1236549191,0.0329000628,0.0722994792,0.1038732388,0.1402334430,0.0685973410,0.0434516749,0.0653558385,0.1090110154,bom
0.8334193532,0.0372311627,0.0755629847,0.2289981266,0.2100929551,0.5329356340,0.5662070754,0.3580246914,0.0902101188,0.0755629847,0.2100929551,0.1449860021,0.0063126765,0.1526356257,0.1526356257,0.0819640003,0.0902101188,0.0526428044,0.2100929551,0.2100929551,0.4827586207,0.4067660720,0.8545440098,0.8523852168,0.2171944958,0.0823529412,0.0435638380,0.1542363679,0.3035867862,0.3003980130,0.6964808173,0.6310641348,0.1551165476,0.5000000000,0.0407546847,0.1393463460,0.1638502897,0.0576391507,0.1868839609,0.2042316782,0.5625000000,0.3507919541,0.7024459694,0.0755629847,0.5277777778,0.4481660157,0.0597014925,0.0718232044,0.0864197531,0.1380471380,0.2831325301,0.2586206897,0.0447025084,0.0351136534,0.0799365869,0.0642509325,0.0332555862,0.1539219451,0.0611635453,0.1409896456,0.0866030534,0.0391626206,0.0516392440,0.1266947009,bom
0.8116652953,0.0228259884,0.0932084309,0.2739001494,0.2418455970,0.3410643102,0.4293926978,0.2962962963,0.0922747464,0.0932084309,0.2418455970,0.1520568180,0.0035844466,0.1629673082,0.1629673082,0.0538659387,0.0922747464,0.0467779482,0.2418455970,0.2418455970,0.4413793103,0.4429648958,0.8978271924,0.8650570387,0.2964040558,0.0313725490,0.0717350286,0.2120783431,0.2936668078,0.3833040033,0.5721874197,0.6811875117,0.1744103539,0.5357142857,0.0709507685,0.2048638548,0.2245711886,0.0924651177,0.3327770454,0.3021844976,0.6250000000,0.2857142857,0.5742836404,0.0932084309,0.0555555556,0.3792300384,0.0597014925,0.0441988950,0.0740740741,0.0639730640,0.0632530120,0.1264367816,0.0744619701,0.0366543538,0.0871443611,0.1429129055,0.0587575680,0.0566705765,0.1347553486,0.1038782694,0.1262732447,0.0561325681,0.0793230902,0.1696143260,bom
0.7992604825,0.0325239796,0.1821526693,0.3819896334,0.3714099558,0.3779444150,0.4833026471,0.3168724280,0.2364080450,0.1821526693,0.3714099558,0.1910652999,0.0238259731,0.2764656097,0.2764656097,0.2179565977,0.2364080450,0.1616609526,0.3714099558,0.3714099558,0.4413793103,0.4521478364,0.6606789813,0.7239721404,0.3601711389,0.0235294118,0.1296427123,0.3173146306,0.3400827457,0.5162903604,0.5191525685,0.7646141114,0.3052644969,0.5000000000,0.1173128113,0.2847415616,0.1707375881,0.0639591513,0.4056821814,0.2444754585,0.6875000000,0.2414527935,0.6215022345,0.1821526693,0.1111111111,0.4223939709,0.0597014925,0.1049723757,0.0905349794,0.0740740741,0.1325301205,0.1379310345,0.0984120934,0.0609537809,0.1166391603,0.1341562513,0.0823121045,0.1323040353,0.1182178120,0.2502406804,0.1523961149,0.1691674629,0.1565625124,0.2607128377,regular
0.7362593629,0.0287489859,0.0766716246,0.2361806579,0.2121781737,0.5247400552,0.4414131526,0.3765432099,0.0899298857,0.0766716246,0.2121781737,0.1493107344,0.0051615941,0.1468713181,0.1468713181,0.0788571550,0.0899298857,0.0772659390,0.2121781737,0.2121781737,0.3379310345,0.5515203720,0.8619796977,0.8907357674,0.2475818373,0.0274509804,0.0549531441,0.1794583023,0.2296693340,0.3366194952,0.6442283695,0.6596455157,0.1673073016,0.3750000000,0.0526211518,0.1669603850,0.1505656090,0.0432192424,0.1888501704,0.1661862860,0.3437500000,0.5701992032,0.7335304817,0.0766716246,0.2222222222,0.3929078669,0.1492537313,0.0828729282,0.0781893004,0.0639730640,0.0843373494,0.7471264368,0.0249093656,0.0148138947,0.0905557800,0.0864997198,0.0562714673,0.1012345400,0.0734849667,0.0591698533,0.2207861745,0.0607941909,0.0527059293,0.1269374606,bom
0.7767501831,0.0139779563,0.1011806023,0.2849101924,0.2553037856,0.6202296992,0.5818323382,0.3744855967,0.1480442981,0.1011806023,0.2553037856,0.1465712299,0.0068180119,0.1781431236,0.1781431236,0.1712320302,0.1480442981,0.1176309488,0.2553037856,0.2553037856,0.5034482759,0.3869123891,0.7293491133,0.8793320585,0.2941296898,0.2941176471,0.0551823026,0.1696762266,0.3331342948,0.3145586768,0.6802002226,0.6157595020,0.1977072227,0.5535714286,0.0620820429,0.1871324282,0.2203635947,0.0755800811,0.2574529232,0.2666369796,0.5625000000,0.3414634146,0.5992443655,0.1011806023,0.2777777778,0.4230243695,0.1940298507,0.1823204420,0.3251028807,0.3030303030,0.2620481928,0.2557471264,0.0275765196,0.0206340011,0.0741288999,0.0600761002,0.0689023839,0.2701324292,0.0302804004,0.2450109210,0.1486150540,0.0853967640,0.0445376846,0.1426510203,bom
0.8053687939,0.0133502261,0.0809234377,0.2533157679,0.2200556611,0.2165416887,0.4891060300,0.4320987654,0.0785342895,0.0809234377,0.2200556611,0.1381286957,0.0020829920,0.1717045623,0.1717045623,0.0408777410,0.0785342895,0.0463317411,0.2200556611,0.2200556611,0.5172413793,0.3694273152,0.9182886488,0.8979733382,0.2954773909,0.0274509804,0.0550446868,0.1795743412,0.3677809640,0.3379509346,0.6592877557,0.6984686473,0.1796178624,0.5535714286,0.0527872612,0.1673272921,0.1757469749,0.0606103804,0.2271372751,0.2243035607,0.5000000000,0.4095617530,0.6547026671,0.0809234377,0.5833333333,0.4717205461,0.0597014925,0.0276243094,0.1193415638,0.1043771044,0.0903614458,0.0747126437,0.0275140303,0.0343462778,0.0818974317,0.0338644310,0.0445545066,0.0459314695,0.0737565411,0.0782787369,0.0943626204,0.0441870350,0.0956681868,0.1383037755,bom
0.8016126388,0.0116782320,0.0922923517,0.2747321288,0.2402666292,0.3770802553,0.4908000666,0.4115226337,0.0941450158,0.0922923517,0.2402666292,0.1315024563,0.0030480993,0.1780413224,0.1780413224,0.0599327997,0.0941450158,0.0462510746,0.2402666292,0.2402666292,0.4620689655,0.4269774790,0.8925561276,0.8673013441,0.3000680222,0.0274509804,0.0623084498,0.1973363123,0.3743271209,0.3620874222,0.6199523699,0.7120296776,0.1780634951,0.6071428571,0.0576253635,0.1778074113,0.1657724244,0.0487842935,0.1920873061,0.1471011519,0.4062500000,0.4835722047,0.7367259718,0.0922923517,0.0555555556,0.4284088054,0.0149253731,0.0662983425,0.0699588477,0.0639730640,0.0692771084,0.1149425287,0.0368860469,0.0323729270,0.0991549875,0.1121725971,0.0866910559,0.0738170419,0.1157288404,0.1056173013,0.1015651385,0.0271477515,0.1031737783,0.1500207106,bom
0.8006358528,0.0538772946,0.1235709150,0.3165433578,0.2907317614,0.4225462047,0.5902321797,0.4156378601,0.1390353923,0.1235709150,0.2907317614,0.1890428795,0.0125662060,0.2186466908,0.2186466908,0.1118294682,0.1390353923,0.1324429148,0.2907317614,0.2907317614,0.4413793103,0.4498521013,0.7896755873,0.8047697663,0.3294434296,0.5921568627,0.0664383831,0.1953966031,0.3490389727,0.3489410440,0.6520301524,0.6056356912,0.2229148154,0.5535714286,0.0717842404,0.2064788779,0.2174125605,0.0825635062,0.3139814155,0.3011275683,0.5625000000,0.3601204936,0.5701332689,0.1235709150,0.5555555556,0.4692579361,0.0746268657,0.1160220994,0.1316872428,0.1481481481,0.2078313253,0.2643678161,0.0550430159,0.0444373777,0.1563441541,0.0511226772,0.0655469564,0.1202828973,0.0944402675,0.1975055262,0.1444487468,0.0464359557,0.0765088452,0.1555096241,bom
0.8846080323,0.0357515741,0.1772902526,0.3606905706,0.3652276563,0.4116048281,0.7490907946,0.4423868313,0.2303660280,0.1772902526,0.3652276563,0.2661046824,0.0472006249,0.2708019267,0.2708019267,0.2136328131,0.2303660280,0.2645491326,0.3652276563,0.3652276563,0.4827586207,0.4000018524,0.6335816499,0.6581669664,0.3296878560,0.0000000000,0.0572870734,0.1908966426,0.4543556437,0.3540136762,0.6665452701,0.7648718665,0.1956328354,0.6607142857,0.0488926709,0.1585920715,0.1757848685,0.0839153881,0.2844043220,0.2942480207,0.5312500000,0.3609266637,0.5916749821,0.1772902526,0.4166666667,0.5081858859,0.0149253731,0.0497237569,0.0370370370,0.0774410774,0.1054216867,0.8275862069,0.1591441310,0.0417292620,0.1313037007,0.1309444375,0.0896210474,0.0704355777,0.1153885544,0.1872597407,0.2124993919,0.1117833433,0.1292064191,0.1807041848,regular
0.8445032058,0.0242880035,0.1810318407,0.3675400918,0.3699918464,0.5298692610,0.2786370101,0.3539094650,0.2209952273,0.1810318407,0.3699918464,0.1903608346,0.0228216942,0.2610531375,0.2610531375,0.1920068267,0.2209952273,0.1198821022,0.3699918464,0.3699918464,0.3931034483,0.4900239125,0.6837030650,0.7422896714,0.3211346207,0.0000000000,0.1734080174,0.3895068573,0.2869747585,0.5930542285,0.4499255425,0.8220374388,0.3367735570,0.4285714286,0.1399647895,0.3183638400,0.1544068310,0.0554130780,0.3890772888,0.1660689407,0.4687500000,0.4110141712,0.6954039904,0.1810318407,0.0277777778,0.4871252378,0.0149253731,0.1436464088,0.1687242798,0.2356902357,0.2710843373,0.2672413793,0.2153928759,0.1092203927,0.1042124681,0.0550783705,0.1116118094,0.1462744569,0.1016014719,0.2182539997,0.2316747149,0.1302851284,0.1260601390,0.2590717464,regular
0.8492550605,0.0162875791,0.1365699414,0.3188572970,0.3099526688,0.3519638726,0.2629978986,0.4567901235,0.2479383804,0.1365699414,0.3099526688,0.1998412925,0.0350271623,0.2595566310,0.2595566310,0.3147709268,0.2479383804,0.3025144726,0.3099526688,0.3099526688,0.5103448276,0.3781441388,0.5635201913,0.8048364814,0.3066677271,0.2705882353,0.1366188097,0.3419522687,0.4413884860,0.5451908330,0.5034802355,0.8226434961,0.3068524939,0.6428571429,0.1033143162,0.2624419748,0.0791678190,0.0209562466,0.2642638957,0.0971321999,0.6250000000,0.2857142857,0.8296736586,0.1365699414,0.6111111111,0.4826346894,0.0149253731,0.0165745856,0.0123456790,0.0673400673,0.0662650602,0.2672413793,0.0387328203,0.0331360960,0.0380769640,0.0386728870,0.0790201354,0.1151895705,0.0403486036,0.1421040921,0.1243554367,0.1445644218,0.0979752871,0.2707888783,regular
0.8656161600,0.0144088268,0.0778011956,0.2333189926,0.2142892540,0.3301089956,0.5945547747,0.3888888889,0.1213775214,0.0778011956,0.2142892540,0.1585399502,0.0093573115,0.1668118687,0.1668118687,0.1587954214,0.1213775214,0.1545343961,0.2142892540,0.2142892540,0.5103448276,0.3826005659,0.7359494570,0.8475352116,0.2220551774,0.0274509804,0.0392911963,0.1563259461,0.4233999575,0.3155495061,0.6832459862,0.8485524458,0.1253725593,0.6071428571,0.0263099440,0.1008672364,0.0832724870,0.0243803664,0.1048121357,0.0925049557,0.6250000000,0.2857142857,0.8342110175,0.0778011956,0.6666666667,0.4299950156,0.5671641791,0.2375690608,0.1769547325,0.1515151515,0.2680722892,0.4827586207,0.0542649390,0.0186818667,0.0716856252,0.0396617102,0.0201211610,0.1080676971,0.0628393681,0.0854129397,0.1501937933,0.0450450777,0.0557500292,0.1054234821,bom
0.7694271010,0.1127184910,0.0903853588,0.2599401295,0.2369571026,0.4887241101,0.4357778879,0.4094650206,0.1803965027,0.0903853588,0.2369571026,0.1452705720,0.0151185109,0.1796846750,0.1796846750,0.2744863391,0.1803965027,0.1647619368,0.2369571026,0.2369571026,0.5103448276,0.3803723523,0.6053084520,0.9244303155,0.2630228406,0.0274509804,0.0746873927,0.2441395115,0.4069048041,0.4459190301,0.5809234281,0.9342547572,0.1917946379,0.6071428571,0.0452796610,0.1502245399,0.0347694089,0.0091666144,0.1390508705,0.0520270832,0.5625000000,0.3321348751,0.8925606291,0.0903853588,0.1666666667,0.4227935494,0.2089552239,0.1325966851,0.1193415638,0.1548821549,0.2018072289,0.2298850575,0.0172561910,0.0239227257,0.0688625769,0.0369626771,0.0292233122,0.0718633872,0.0470973413,0.1036490435,0.1952497391,0.0694028946,0.0921688237,0.1949972788,bom
0.7120199670,0.0262466067,0.4391919547,0.4850398174,0.6284735228,0.4849468960,0.6433821010,0.3065843621,0.6242275802,0.4391919547,0.6284735228,0.4509849386,0.2190926384,0.5431865183,0.5431865183,0.4930400175,0.6242275802,0.5130797374,0.6284735228,0.6284735228,0.4551724138,0.4337957850,0.2330042931,0.4028271406,0.3125400046,0.0156862745,0.2111772382,0.4321009006,0.4332176156,0.6238207162,0.4501490685,0.7413816997,0.4278064783,0.4464285714,0.1807700616,0.3730400179,0.1105945120,0.0377890978,0.4492502866,0.1751300183,0.5625000000,0.3321348751,0.7274101396,0.4391919547,0.1666666667,0.3777618308,0.0149253731,0.1104972376,0.1193415638,0.1010101010,0.1475903614,0.1896551724,0.0605249922,0.3054934458,0.1019608493,0.3705113592,0.3477072217,0.1644363594,0.2817739966,0.3743485451,0.3992491140,0.2920128222,0.2172907693,0.3931583482,regular
0.7236047746,0.0597763978,0.4167049817,0.4460277991,0.6096246383,0.6548797145,0.2151350040,0.4732510288,0.7025499818,0.4167049817,0.6096246383,0.5638396320,0.3221334189,0.4910536293,0.4910536293,0.6068260467,0.7025499818,0.6750749916,0.6096246383,0.6096246383,0.6206896552,0.2807286465,0.3057422535,0.5319071627,0.3256935363,0.0235294118,0.4901178870,0.7102337277,0.4029058856,0.8496926463,0.2579011425,0.7914106494,0.5867630061,0.5178571429,0.3958911985,0.5941284004,0.0890594111,0.0258518436,0.5882351982,0.1014481672,0.5937500000,0.2763884222,0.8308041406,0.4167049817,0.6388888889,0.5112694813,0.0149253731,0.0662983425,0.0740740741,0.1447811448,0.1295180723,0.1350574713,0.3403308593,0.0376623589,0.3567439642,0.4224366885,0.0798291930,0.2153613007,0.2903618045,0.3575729192,0.3818356896,0.3668482842,0.3436017111,0.5987525146,ruim
0.7817740587,0.0108705861,0.2754257936,0.4476566991,0.4776837306,0.4373762997,0.4526066956,0.2757201646,0.3446937367,0.2754257936,0.4776837306,0.2101992807,0.0412011576,0.3594655206,0.3594655206,0.2846695806,0.3446937367,0.2081615198,0.4776837306,0.4776837306,0.4689655172,0.4202000012,0.5562872846,0.6593455226,0.3546250559,0.0274509804,0.2037252804,0.4230787551,0.2734410341,0.6168540751,0.4662234156,0.7372201663,0.4341844700,0.4464285714,0.1742571030,0.3647372359,0.1280372811,0.0418561929,0.4558840034,0.1826755228,0.8125000000,0.1248339973,0.7272949441,0.2754257936,0.0000000000,0.4415896238,0.0597014925,0.1381215470,0.1193415638,0.1111111111,0.1746987952,0.1522988506,0.0996253935,0.0839092057,0.2117993969,0.0887935846,0.1270724710,0.5136665451,0.2333634081,0.3397588283,0.3714324255,0.1564958598,0.2501695350,0.3501814214,ruim
0.7905068863,0.0309795651,0.1885708807,0.4127814682,0.3794524498,0.4690435704,0.4147566179,0.3456790123,0.1870837491,0.1885708807,0.3794524498,0.1821842669,0.0107155275,0.2912870743,0.2912870743,0.1235733318,0.1870837491,0.1113718160,0.3794524498,0.3794524498,0.4344827586,0.4521966818,0.7781074089,0.7149596080,0.4369169795,0.0000000000,0.1692827259,0.3733974529,0.4117313180,0.5704560042,0.4699503483,0.7977843094,0.3523388714,0.5535714286,0.1531728017,0.3367975586,0.2240757324,0.1129436157,0.5713126718,0.3294639076,0.5312500000,0.3514829571,0.5491692825,0.1885708807,0.6388888889,0.5758355820,0.0149253731,0.0220994475,0.0658436214,0.0707070707,0.0993975904,0.0833333333,0.4013051016,0.0357434081,0.0675813265,0.1880529152,0.0474723776,0.1028549068,0.0719093558,0.1744930189,0.1997625518,0.1208161499,0.1443090036,0.3120465866,bom
0.8138845156,0.0075878145,0.1143115572,0.3010340198,0.2764679856,0.6940317230,0.5107000455,0.3209876543,0.1460887629,0.1143115572,0.2764679856,0.1436928767,0.0075014736,0.1852129358,0.1852129358,0.1420077065,0.1460887629,0.0912002769,0.2764679856,0.2764679856,0.5241379310,0.3674070163,0.7627149523,0.8192419493,0.3011185117,0.0274509804,0.0762938316,0.2302113446,0.3267328362,0.4164783767,0.5702003498,0.7624069842,0.1883420228,0.5714285714,0.0654381433,0.1939647425,0.1417331745,0.0434668447,0.2102848497,0.1350762987,0.4375000000,0.4517315354,0.7621373618,0.1143115572,0.0277777778,0.3120480716,0.2089552239,0.1381215470,0.1234567901,0.1279461279,0.1325301205,0.1206896552,0.0406624224,0.0235451156,0.2766053639,0.1404360469,0.0561055968,0.0574144772,0.1601595428,0.1804167724,0.1551469893,0.0744493778,0.0543781341,0.1856842041,bom
0.7859496382,0.0084004807,0.1133210771,0.3029639049,0.2749114279,0.5591113093,0.5093624768,0.2201646091,0.1581481158,0.1133210771,0.2749114279,0.1733543633,0.0099737363,0.1760396715,0.1760396715,0.1704072659,0.1581481158,0.1265531471,0.2749114279,0.2749114279,0.5241379310,0.3718373824,0.7304899504,0.7787906155,0.3026612038,0.0235294118,0.0780491303,0.2227346546,0.2482261857,0.3973133074,0.5734235501,0.7225070214,0.1970703374,0.5178571429,0.0786495930,0.2194792393,0.2136444527,0.0705678196,0.2873795125,0.2290948848,0.6875000000,0.2414527935,0.6248810281,0.1133210771,0.8333333333,0.4623795466,0.0447761194,0.1325966851,0.1152263374,0.1784511785,0.2048192771,0.2068965517,0.0396460224,0.0534980575,0.1422356922,0.0455792648,0.2051510702,0.1558008803,0.1298955509,0.2593703619,0.1407008197,0.0637702277,0.0496838462,0.1537034428,bom
0.7901290087,0.0166091016,0.2086204565,0.4287130321,0.4037763370,0.4227413375,0.3355664399,0.2592592593,0.2563822213,0.2086204565,0.4037763370,0.2196958050,0.0233463321,0.2885827772,0.2885827772,0.2195127902,0.2563822213,0.2155140679,0.4037763370,0.4037763370,0.4206896552,0.4661960506,0.6547739980,0.5963784494,0.4186083730,0.0039215686,0.1637870145,0.3643293070,0.2345232198,0.5627326710,0.4739166808,0.7324629679,0.3434161847,0.3750000000,0.1507955857,0.3335365731,0.1932745184,0.0760925868,0.4442993420,0.2234165425,0.7500000000,0.1905106845,0.6479502634,0.2086204565,0.4166666667,0.5235017641,0.1492537313,0.1325966851,0.1481481481,0.1616161616,0.1566265060,0.1896551724,0.1750558206,0.0897715780,0.2601345478,0.0729180442,0.0707670714,0.1353646818,0.1512596527,0.2828580945,0.2654633984,0.1334834057,0.1475144581,0.2684377905,regular
0.7389181368,0.0826534697,0.0992831791,0.2710372481,0.2521451786,0.6333732891,0.3602922406,0.3456790123,0.1294646890,0.0992831791,0.2521451786,0.1731086625,0.0111457523,0.1767784541,0.1767784541,0.1315604357,0.1294646890,0.1059137826,0.2521451786,0.2521451786,0.5172413793,0.3738706736,0.7754624267,0.8212292429,0.2526377248,0.0274509804,0.0893474576,0.2642892314,0.3016409297,0.4603999505,0.5767885439,0.8512185295,0.2391447465,0.5892857143,0.0654753588,0.1940396396,0.0820469769,0.0257614347,0.2158100885,0.1168970584,0.7812500000,0.1573033708,0.7949232639,0.0992831791,0.5000000000,0.4326919818,0.0298507463,0.0220994475,0.0987654321,0.1010101010,0.0903614458,0.2097701149,0.0281068709,0.0228734797,0.0798411096,0.0713401299,0.0520945307,0.0843707643,0.0705052429,0.1243393616,0.2054299512,0.0696999034,0.0901052656,0.2465240439,bom
0.7142772842,0.0437743462,0.0827664927,0.2427510593,0.2234136896,0.3688986146,0.5864999046,0.4238683128,0.1127595654,0.0827664927,0.2234136896,0.1627829671,0.0072769156,0.1727636295,0.1727636295,0.1247629529,0.1127595654,0.1001107690,0.2234136896,0.2234136896,0.4551724138,0.4315138796,0.7809298255,0.7849262554,0.2347117491,0.5411764706,0.0530251199,0.1848296157,0.3956919414,0.3575715887,0.6202386082,0.7956855836,0.1417989385,0.5535714286,0.0419338210,0.1422265553,0.1031167293,0.0283086379,0.1533669536,0.1205966764,0.3750000000,0.5363807926,0.7951704826,0.0827664927,0.1388888889,0.4230169149,0.2089552239,0.1049723757,0.1193415638,0.1010101010,0.1024096386,0.7672413793,0.0373163594,0.0258909990,0.0506979340,0.0322636010,0.0302795203,0.0607054073,0.0498658188,0.0565029487,0.1477376477,0.0817588825,0.0678219489,0.1593022168,bom
0.7561151803,0.0129543849,0.0968439106,0.2690756330,0.2480443985,0.4309090402,0.3965544860,0.3436213992,0.1458727917,0.0968439106,0.2480443985,0.1618540536,0.0105535685,0.1760449709,0.1760449709,0.1752867798,0.1458727917,0.1633303914,0.2480443985,0.2480443985,0.4896551724,0.4023569516,0.7139717519,0.8313875753,0.2830693889,0.8627450980,0.0822883453,0.2317755912,0.3599275399,0.4108204372,0.5509811976,0.6813134374,0.1920268218,0.5892857143,0.0815640870,0.2248447770,0.1594136982,0.0444827322,0.2422824830,0.1624064488,0.4687500000,0.4497453225,0.7408427676,0.0968439106,0.6944444444,0.5076128256,0.3432835821,0.1381215470,0.0987654321,0.1077441077,0.6295180723,0.5977011494,0.0270756876,0.0269643470,0.1124911055,0.0709115658,0.0740775201,0.4283129991,0.0755164465,0.0766313421,0.3615937032,0.0803191676,0.0491181640,0.1757721942,bom
0.7931870174,0.0073899291,0.0929861211,0.2682356037,0.2414630599,0.7378808575,0.5309264937,0.3024691358,0.1226164274,0.0929861211,0.2414630599,0.1566361595,0.0065219605,0.1643997094,0.1643997094,0.1276188123,0.1226164274,0.0780927754,0.2414630599,0.2414630599,0.4275862069,0.4661042263,0.7862473409,0.8121991896,0.2806118877,0.0352941176,0.0580285929,0.1732865288,0.3193643604,0.3230264488,0.6544066220,0.6203689046,0.1886455745,0.4642857143,0.0673405094,0.1977698191,0.3386204043,0.1928783554,0.4031187562,0.4612290755,0.5312500000,0.3798140770,0.4160705351,0.0929861211,0.4444444444,0.4728901597,0.0149253731,0.1049723757,0.0823045267,0.1077441077,0.1144578313,0.1178160920,0.0195675532,0.0162326317,0.0527279364,0.2348563314,0.1787385984,0.1001727012,0.0389541249,0.2705051833,0.0733474983,0.0487511779,0.0567665840,0.1412664473,bom
0.7910795979,0.0167604263,0.1246703313,0.3186337443,0.2923923582,0.2943718117,0.5551241989,0.2551440329,0.1249822513,0.1246703313,0.2923923582,0.1507780384,0.0076632815,0.1931365906,0.1931365906,0.0804334184,0.1249822513,0.0618908351,0.2923923582,0.2923923582,0.4896551724,0.4046050009,0.8601367883,0.9062585317,0.3188606383,0.0352941176,0.0750252207,0.2203125066,0.3384680485,0.3954479694,0.6059155899,0.6774458049,0.2149563870,0.4821428571,0.0722093552,0.2072994415,0.2341746078,0.1116140630,0.3432266426,0.3069896065,0.6250000000,0.2948207171,0.5669485590,0.1246703313,0.5555555556,0.5014214093,0.2686567164,0.2596685083,0.2222222222,0.1919191919,0.2771084337,0.2844827586,0.0604640079,0.0706528696,0.1703790279,0.0409216410,0.0747046062,0.0719787851,0.0730125973,0.2893109911,0.1209764967,0.0857472609,0.0924861873,0.1928349458,bom
0.7599490012,0.0377331562,0.1453810147,0.3291078332,0.3225031338,0.1075042511,0.4183143771,0.3909465021,0.2566917713,0.1453810147,0.3225031338,0.1880934714,0.0283119755,0.2263304114,0.2263304114,0.3147085512,0.2566917713,0.2188119724,0.3225031338,0.3225031338,0.3448275862,0.5487576021,0.5676721919,0.8348957542,0.3033756377,0.0313725490,0.0969464122,0.2676856942,0.3364878763,0.4571436472,0.5538498998,0.7155948055,0.2420112433,0.5178571429,0.0839923823,0.2292500864,0.1385103167,0.0577228223,0.3442019874,0.2451324875,0.5937500000,0.3224691595,0.6397563722,0.1453810147,0.3055555556,0.4189896321,0.3134328358,0.1823204420,0.1358024691,0.1447811448,0.1204819277,0.1063218391,0.0322934329,0.0450984311,0.3391575468,0.0606977259,0.1065969110,0.1435536483,0.0822412399,0.2860630728,0.2337610596,0.1228070542,0.0723120405,0.2492500677,regular
0.7199323674,0.0073253327,0.0643393816,0.2078202233,0.1881809622,0.4311041731,0.5495080068,0.4259259259,0.0849584862,0.0643393816,0.1881809622,0.1559579787,0.0064259122,0.1331093738,0.1331093738,0.0938933560,0.0849584862,0.0719834683,0.1881809622,0.1881809622,0.3931034483,0.4994058642,0.8336906603,0.7804623399,0.2120872650,0.8196078431,0.0396913832,0.1426131578,0.2474871078,0.2837636075,0.6871729837,0.6512321877,0.1298580034,0.4107142857,0.0386698442,0.1341700840,0.1353902395,0.0334536556,0.1491113753,0.1639129622,0.5312500000,0.3514829571,0.7427077658,0.0643393816,0.3611111111,0.4601595968,0.2238805970,0.1049723757,0.0905349794,0.1077441077,0.0933734940,0.0804597701,0.0211882804,0.0131356089,0.0553535661,0.0642749656,0.0605261913,0.0347879148,0.0369234004,0.0673855568,0.0377684104,0.0973268367,0.0923129963,0.1043081515,bom
